"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr13_1782","chr13",89100001,89150000,1,0.346,0,0.166755771593133
"chr13_1783","chr13",89150001,89200000,1,0.37,0,0.170030255215792
"chr13_1784","chr13",89200001,89250000,1,0.344,0,0.166540211833909
"chr13_1785","chr13",89250001,89300000,1,0.339,0,0.167031612575439
"chr13_1786","chr13",89300001,89350000,1,0.347,0,0.169100359308085
"chr13_1787","chr13",89350001,89400000,1,0.348,0,0.166991970049495
"chr13_1788","chr13",89400001,89450000,1,0.326,0,0.162689445162324
"chr13_1789","chr13",89450001,89500000,1,0.332,0,0.16822376373897
"chr13_1790","chr13",89500001,89550000,1,0.344,0,0.165842041157508
"chr13_1791","chr13",89550001,89600000,1,0.331,0,0.16932003699415
"chr13_1792","chr13",89600001,89650000,1,0.328,0,0.16392405911085
"chr13_1793","chr13",89650001,89700000,1,0.338,0,0.161962870528817
"chr13_1794","chr13",89700001,89750000,1,0.349,0,0.168494586986523
"chr13_1795","chr13",89750001,89800000,1,0.34,0,0.164714796076458
"chr13_1796","chr13",89800001,89850000,1,0.349,0,0.168361673897329
"chr13_1797","chr13",89850001,89900000,1,0.332,0,0.164854295197555
"chr13_1798","chr13",89900001,89950000,1,0.344,0,0.16575208138277
"chr13_1799","chr13",89950001,90000000,1,0.34,0,0.16979585147281
"chr13_1800","chr13",90000001,90050000,1,0.346,0,0.165504445163053
"chr13_1801","chr13",90050001,90100000,1,0.346,0,0.164336941861692
"chr13_1802","chr13",90100001,90150000,1,0.353,0,0.168158107284067
"chr13_1803","chr13",90150001,90200000,1,0.353,0,0.167258435486087
"chr13_1804","chr13",90200001,90250000,1,0.346,0,0.162512831920965
"chr13_1805","chr13",90250001,90300000,1,0.343,0,0.162020746027889
"chr13_1806","chr13",90300001,90350000,1,0.373,0,0.171006147843814
"chr13_1807","chr13",90350001,90400000,1,0.338,0,0.162858925279131
"chr13_1808","chr13",90400001,90450000,1,0.337,0,0.159682199461105
"chr13_1809","chr13",90450001,90500000,1,0.334,0,0.165201866366017
"chr13_1810","chr13",90500001,90550000,1,0.361,0,0.170584870209228
"chr13_1811","chr13",90550001,90600000,1,0.351,0,0.168481265301864
"chr13_1812","chr13",90600001,90650000,1,0.337,0,0.165866995945065
"chr13_1813","chr13",90650001,90700000,1,0.355,0,0.169877561050771
"chr13_1814","chr13",90700001,90750000,0,0.333,0,0.161026553578736
"chr13_1815","chr13",90750001,90800000,1,0.347,0,0.167252826443671
"chr13_1816","chr13",90800001,90850000,1,0.346,0,0.168394708910887
"chr13_1817","chr13",90850001,90900000,1,0.357,1,0.165721417760917
"chr13_1818","chr13",90900001,90950000,1,0.373,0,0.171223843341796
"chr13_1819","chr13",90950001,91000000,1,0.35,0,0.166930292558409
"chr13_1820","chr13",91000001,91050000,1,0.355,0,0.169790379179612
"chr13_1821","chr13",91050001,91100000,1,0.369,0,0.165673942021097
"chr13_1822","chr13",91100001,91150000,1,0.362,1,0.165411264098537
"chr13_1823","chr13",91150001,91200000,1,0.349,5,0.167198175926114
"chr13_1824","chr13",91200001,91250000,1,0.348,0,0.164678348130706
"chr13_1825","chr13",91250001,91300000,1,0.371,0,0.168081685417596
"chr13_1826","chr13",91300001,91350000,1,0.372,0,0.168455864411485
"chr13_1827","chr13",91350001,91400000,1,0.365,0,0.166569523377097
"chr13_1828","chr13",91400001,91450000,1,0.353,1,0.166475976412972
"chr13_1829","chr13",91450001,91500000,1,0.374,0,0.167926468418084
"chr13_1830","chr13",91500001,91550000,1,0.372,2,0.164425367620136
"chr13_1831","chr13",91550001,91600000,1,0.359,4,0.165202570361923
"chr13_1832","chr13",91600001,91650000,1,0.362,0,0.159950011656835
"chr13_1833","chr13",91650001,91700000,1,0.366,0,0.167442721134501
"chr13_1834","chr13",91700001,91750000,1,0.374,0,0.167550556031231
"chr13_1835","chr13",91750001,91800000,1,0.357,0,0.165389518103103
"chr13_1836","chr13",91800001,91850000,1,0.382,0,0.170517567251557
"chr13_1837","chr13",91850001,91900000,1,0.373,0,0.173884662939824
"chr13_1838","chr13",91900001,91950000,1,0.367,0,0.168261376193999
"chr13_1839","chr13",91950001,92000000,1,0.36,0,0.169192745611971
"chr13_1840","chr13",92000001,92050000,1,0.378,6,0.174263274737186
"chr13_1841","chr13",92050001,92100000,1,0.396,1,0.175439859011991
"chr13_1842","chr13",92100001,92150000,1,0.361,1,0.162391773911092
"chr13_1843","chr13",92150001,92200000,1,0.361,0,0.169670370853116
"chr13_1844","chr13",92200001,92250000,1,0.368,1,0.17072616568605
"chr13_1845","chr13",92250001,92300000,1,0.364,0,0.168909163090157
"chr13_1846","chr13",92300001,92350000,1,0.359,1,0.166122038345994
"chr13_1847","chr13",92350001,92400000,1,0.364,1,0.167006037702643
"chr13_1848","chr13",92400001,92450000,1,0.367,1,0.16988087996083
"chr13_1849","chr13",92450001,92500000,0,0.349,0,0.167045617267531
"chr13_1850","chr13",92500001,92550000,1,0.353,0,0.167770818022926
"chr13_1851","chr13",92550001,92600000,0,0.35,1,0.165065944250959
"chr13_1852","chr13",92600001,92650000,1,0.362,0,0.169704710537451
"chr13_1853","chr13",92650001,92700000,1,0.352,0,0.170135079233395
"chr13_1854","chr13",92700001,92750000,0,0.353,0,0.168901209933899
"chr13_1855","chr13",92750001,92800000,1,0.353,1,0.169275159643339
"chr13_1856","chr13",92800001,92850000,1,0.354,0,0.170584639207706
"chr13_1857","chr13",92850001,92900000,1,0.358,0,0.170163345851553
"chr13_1858","chr13",92900001,92950000,1,0.364,0,0.170570972508267
"chr13_1859","chr13",92950001,93000000,1,0.352,0,0.165866113829882
"chr13_1860","chr13",93000001,93050000,1,0.355,0,0.168959909695488
"chr13_1861","chr13",93050001,93100000,1,0.352,0,0.165167393308895
"chr13_1862","chr13",93100001,93150000,1,0.358,0,0.167784442220764
"chr13_1863","chr13",93150001,93200000,1,0.351,0,0.169867949704332
"chr13_1864","chr13",93200001,93250000,1,0.361,0,0.174371078976681
"chr13_1865","chr13",93250001,93300000,1,0.348,0,0.166785595743687
"chr13_1866","chr13",93300001,93350000,0,0.367,0,0.173181246277806
"chr13_1867","chr13",93350001,93400000,1,0.346,0,0.173131383947919
"chr13_1868","chr13",93400001,93450000,1,0.369,0,0.170808245021479
"chr13_1869","chr13",93450001,93500000,1,0.347,0,0.169316039561044
"chr13_1870","chr13",93500001,93550000,1,0.357,1,0.167603621395739
"chr13_1871","chr13",93550001,93600000,1,0.346,0,0.165192175623449
"chr13_1872","chr13",93600001,93650000,1,0.382,0,0.173670630963838
"chr13_1873","chr13",93650001,93700000,1,0.368,0,0.170716907379461
"chr13_1874","chr13",93700001,93750000,1,0.38,0,0.17074350286144
"chr13_1875","chr13",93750001,93800000,1,0.358,0,0.167443456769115
"chr13_1876","chr13",93800001,93850000,1,0.368,0,0.171319037997811
"chr13_1877","chr13",93850001,93900000,1,0.379,1,0.168987133091089
"chr13_1878","chr13",93900001,93950000,1,0.371,0,0.167689750310653
"chr13_1879","chr13",93950001,94000000,1,0.366,0,0.169213507097979
"chr13_1880","chr13",94000001,94050000,1,0.369,0,0.168554624785871
"chr13_1881","chr13",94050001,94100000,1,0.367,0,0.171655754751931
"chr13_1882","chr13",94100001,94150000,1,0.378,0,0.171142682359346
"chr13_1883","chr13",94150001,94200000,1,0.365,1,0.170429656713147
"chr13_1884","chr13",94200001,94250000,1,0.354,0,0.167557175139034
"chr13_1885","chr13",94250001,94300000,1,0.363,0,0.16556992933945
"chr13_1886","chr13",94300001,94350000,1,0.352,0,0.165851995223528
"chr13_1887","chr13",94350001,94400000,1,0.358,0,0.168821549034051
"chr13_1888","chr13",94400001,94450000,1,0.369,0,0.16841932907136
"chr13_1889","chr13",94450001,94500000,1,0.361,1,0.166123763856283
"chr13_1890","chr13",94500001,94550000,1,0.357,0,0.167801948756764
"chr13_1891","chr13",94550001,94600000,1,0.376,0,0.170950613804934
"chr13_1892","chr13",94600001,94650000,1,0.362,0,0.166609539005831
"chr13_1893","chr13",94650001,94700000,1,0.36,2,0.168350826374713
"chr13_1894","chr13",94700001,94750000,1,0.375,0,0.163681990370511
"chr13_1895","chr13",94750001,94800000,1,0.368,0,0.165517597378604
"chr13_1896","chr13",94800001,94850000,1,0.382,0,0.176448018027599
"chr13_1897","chr13",94850001,94900000,1,0.379,0,0.171690538430661
"chr13_1898","chr13",94900001,94950000,1,0.385,1,0.173572595111723
"chr13_1899","chr13",94950001,95000000,1,0.399,1,0.173968522185418
"chr13_1900","chr13",95000001,95050000,1,0.41,1,0.175012986386986
"chr13_1901","chr13",95050001,95100000,1,0.392,5,0.176051705979513
"chr13_1902","chr13",95100001,95150000,1,0.402,7,0.172228540435726
"chr13_1903","chr13",95150001,95200000,1,0.423,0,0.177311101266611
"chr13_1904","chr13",95200001,95250000,1,0.405,13,0.179873668954204
"chr13_1905","chr13",95250001,95300000,1,0.378,11,0.176073263146265
"chr13_1906","chr13",95300001,95350000,1,0.406,1,0.175100338075815
"chr13_1907","chr13",95350001,95400000,1,0.431,3,0.175797351423124
"chr13_1908","chr13",95400001,95450000,1,0.391,2,0.161346620541486
"chr13_1909","chr13",95450001,95500000,1,0.393,0,0.166178102607219
"chr13_1910","chr13",95500001,95550000,1,0.408,0,0.172671583077022
"chr13_1911","chr13",95550001,95600000,1,0.389,3,0.166804178981838
"chr13_1912","chr13",95600001,95650000,1,0.399,0,0.165462825936259
"chr13_1913","chr13",95650001,95700000,1,0.404,4,0.173328577164927
"chr13_1914","chr13",95700001,95750000,1,0.407,8,0.177905463160004
"chr13_1915","chr13",95750001,95800000,1,0.41,1,0.181917417947695
"chr13_1916","chr13",95800001,95850000,1,0.422,11,0.184656932650031
"chr13_1917","chr13",95850001,95900000,1,0.429,7,0.182045371431912
"chr13_1918","chr13",95900001,95950000,1,0.455,2,0.180591157145443
"chr13_1919","chr13",95950001,96000000,1,0.46,1,0.180148242524825
"chr13_1920","chr13",96000001,96050000,1,0.446,0,0.185959081146
"chr13_1921","chr13",96050001,96100000,1,0.432,1,0.175417898934463
"chr13_1922","chr13",96100001,96150000,1,0.444,0,0.188772100198171
"chr13_1923","chr13",96150001,96200000,1,0.4,0,0.179355630662509
"chr13_1924","chr13",96200001,96250000,1,0.401,14,0.169447653621976
"chr13_1925","chr13",96250001,96300000,1,0.424,15,0.177458058888707
"chr13_1926","chr13",96300001,96350000,1,0.407,3,0.186313734038
"chr13_1927","chr13",96350001,96400000,1,0.397,4,0.191283618856649
"chr13_1928","chr13",96400001,96450000,1,0.387,8,0.184414503717223
"chr13_1929","chr13",96450001,96500000,1,0.376,3,0.176451020404035
"chr13_1930","chr13",96500001,96550000,1,0.351,15,0.165519285959279
"chr13_1931","chr13",96550001,96600000,1,0.381,8,0.172452346826888
"chr13_1932","chr13",96600001,96650000,1,0.362,10,0.17100968342351
"chr13_1933","chr13",96650001,96700000,1,0.378,5,0.169948966652427
"chr13_1934","chr13",96700001,96750000,1,0.403,3,0.169954897575351
"chr13_1935","chr13",96750001,96800000,1,0.381,0,0.165543035015182
"chr13_1936","chr13",96800001,96850000,1,0.385,1,0.161793036381719
"chr13_1937","chr13",96850001,96900000,1,0.39,0,0.168132268153969
"chr13_1938","chr13",96900001,96950000,1,0.375,0,0.163890240732112
"chr13_1939","chr13",96950001,97000000,1,0.384,0,0.165523340111795
"chr13_1940","chr13",97000001,97050000,1,0.376,0,0.16337840940719
"chr13_1941","chr13",97050001,97100000,1,0.384,0,0.16834823015188
"chr13_1942","chr13",97100001,97150000,1,0.379,0,0.167741875341702
"chr13_1943","chr13",97150001,97200000,1,0.389,0,0.170662661644111
"chr13_1944","chr13",97200001,97250000,1,0.376,0,0.169672941561552
"chr13_1945","chr13",97250001,97300000,1,0.36,0,0.168645111996758
"chr13_1946","chr13",97300001,97350000,1,0.375,0,0.170175773272973
"chr13_1947","chr13",97350001,97400000,1,0.374,0,0.167277482328539
"chr13_1948","chr13",97400001,97450000,1,0.367,0,0.164423455693729
"chr13_1949","chr13",97450001,97500000,1,0.396,1,0.167119613517642
"chr13_1950","chr13",97500001,97550000,1,0.407,0,0.171454386681938
"chr13_1951","chr13",97550001,97600000,1,0.398,0,0.166086223077953
"chr13_1952","chr13",97600001,97650000,1,0.39,9,0.173866996453318
"chr13_1953","chr13",97650001,97700000,1,0.385,0,0.163122733284975
"chr13_1954","chr13",97700001,97750000,1,0.38,0,0.166722301676871
"chr13_1955","chr13",97750001,97800000,1,0.43,0,0.179416472615193
"chr13_1956","chr13",97800001,97850000,1,0.405,0,0.174918589633723
"chr13_1957","chr13",97850001,97900000,1,0.406,1,0.18339152486586
"chr13_1958","chr13",97900001,97950000,1,0.4,1,0.17835387699352
"chr13_1959","chr13",97950001,98000000,1,0.412,4,0.181489831738489
"chr13_1960","chr13",98000001,98050000,1,0.385,5,0.182558220397756
"chr13_1961","chr13",98050001,98100000,1,0.387,1,0.177745883201345
"chr13_1962","chr13",98100001,98150000,1,0.376,1,0.173481742941547
"chr13_1963","chr13",98150001,98200000,1,0.413,0,0.170963584467012
"chr13_1964","chr13",98200001,98250000,1,0.408,0,0.172060334178897
"chr13_1965","chr13",98250001,98300000,1,0.415,0,0.170892830203875
"chr13_1966","chr13",98300001,98350000,1,0.42,0,0.169849572778664
"chr13_1967","chr13",98350001,98400000,1,0.394,0,0.170774254077154
"chr13_1968","chr13",98400001,98450000,1,0.405,0,0.174873656954846
"chr13_1969","chr13",98450001,98500000,1,0.391,0,0.167926433020679
"chr13_1970","chr13",98500001,98550000,1,0.43,0,0.170790286172533
"chr13_1971","chr13",98550001,98600000,1,0.413,0,0.166775135042772
"chr13_1972","chr13",98600001,98650000,1,0.415,15,0.17293758935449
"chr13_1973","chr13",98650001,98700000,1,0.42,18,0.169875020325901
"chr13_1974","chr13",98700001,98750000,1,0.445,0,0.166717010409573
"chr13_1975","chr13",98750001,98800000,1,0.455,2,0.168694926405727
"chr13_1976","chr13",98800001,98850000,1,0.428,2,0.1664913983998
"chr13_1977","chr13",98850001,98900000,1,0.446,4,0.166182351945827
"chr13_1978","chr13",98900001,98950000,1,0.429,2,0.167227603364382
"chr13_1979","chr13",98950001,99000000,1,0.44,1,0.16654425863997
"chr13_1980","chr13",99000001,99050000,1,0.438,10,0.166446686186593
"chr13_1981","chr13",99050001,99100000,1,0.479,15,0.182091321160387
"chr13_1982","chr13",99100001,99150000,1,0.477,10,0.192980418141871
"chr13_1983","chr13",99150001,99200000,1,0.464,2,0.193548187444914
"chr13_1984","chr13",99200001,99250000,1,0.463,1,0.19464993128168
"chr13_1985","chr13",99250001,99300000,1,0.423,0,0.176748812310864
"chr13_1986","chr13",99300001,99350000,1,0.459,5,0.17612370970624
"chr13_1987","chr13",99350001,99400000,1,0.44,18,0.165856600634739
"chr13_1988","chr13",99400001,99450000,1,0.471,5,0.166673430456897
"chr13_1989","chr13",99450001,99500000,1,0.412,19,0.169351519817003
"chr13_1990","chr13",99500001,99550000,1,0.417,25,0.170896325121177
"chr13_1991","chr13",99550001,99600000,1,0.407,12,0.177582743077003
"chr13_1992","chr13",99600001,99650000,1,0.426,2,0.173292571129003
"chr13_1993","chr13",99650001,99700000,1,0.414,1,0.171268128335157
"chr13_1994","chr13",99700001,99750000,1,0.439,1,0.17470100440694
"chr13_1995","chr13",99750001,99800000,1,0.425,0,0.168642768253459
"chr13_1996","chr13",99800001,99850000,1,0.441,1,0.182046158195732
"chr13_1997","chr13",99850001,99900000,1,0.432,11,0.188566970101523
"chr13_1998","chr13",99900001,99950000,1,0.396,6,0.192050638792234
"chr13_1999","chr13",99950001,100000000,1,0.408,7,0.186090059885059
"chr13_2000","chr13",100000001,100050000,1,0.458,4,0.192983672749169
"chr13_2001","chr13",100050001,100100000,1,0.484,1,0.192506425861683
"chr13_2002","chr13",100100001,100150000,1,0.422,4,0.200039549353872
"chr13_2003","chr13",100150001,100200000,1,0.404,11,0.194114637757741
"chr13_2004","chr13",100200001,100250000,1,0.428,6,0.180121137862412
"chr13_2005","chr13",100250001,100300000,1,0.441,2,0.176357002374968
"chr13_2006","chr13",100300001,100350000,1,0.429,0,0.173508320559239
"chr13_2007","chr13",100350001,100400000,1,0.435,0,0.168505027691965
"chr13_2008","chr13",100400001,100450000,1,0.427,1,0.175890627095291
"chr13_2009","chr13",100450001,100500000,1,0.439,0,0.17622021612608
"chr13_2010","chr13",100500001,100550000,1,0.428,8,0.166906568582572
"chr13_2011","chr13",100550001,100600000,1,0.465,0,0.169625920168885
"chr13_2012","chr13",100600001,100650000,0,0.508,5,0.180070229461401
"chr13_2013","chr13",100650001,100700000,1,0.428,0,0.166564816144645
"chr13_2014","chr13",100700001,100750000,1,0.444,1,0.183498940844489
"chr13_2015","chr13",100750001,100800000,1,0.392,3,0.179624063993023
"chr13_2016","chr13",100800001,100850000,1,0.384,2,0.169376709690126
"chr13_2017","chr13",100850001,100900000,1,0.396,2,0.178058685841373
"chr13_2018","chr13",100900001,100950000,1,0.377,4,0.177707424078706
"chr13_2019","chr13",100950001,101000000,1,0.379,6,0.17811040170506
"chr13_2020","chr13",101000001,101050000,1,0.386,1,0.175780905747717
"chr13_2021","chr13",101050001,101100000,1,0.405,1,0.181492621703289
"chr13_2022","chr13",101100001,101150000,1,0.43,1,0.18671941201119
"chr13_2023","chr13",101150001,101200000,1,0.46,6,0.183393876341931
"chr13_2024","chr13",101200001,101250000,1,0.444,2,0.175474242942638
"chr13_2025","chr13",101250001,101300000,1,0.44,14,0.178140471077047
"chr13_2026","chr13",101300001,101350000,1,0.452,6,0.182257894336234
"chr13_2027","chr13",101350001,101400000,1,0.42,0,0.171019645010445
"chr13_2028","chr13",101400001,101450000,1,0.425,0,0.169892945116348
"chr13_2029","chr13",101450001,101500000,1,0.419,0,0.169175679124004
"chr13_2030","chr13",101500001,101550000,1,0.408,0,0.168093341761699
"chr13_2031","chr13",101550001,101600000,1,0.4,0,0.166508177615335
"chr13_2032","chr13",101600001,101650000,1,0.412,0,0.170723843188817
"chr13_2033","chr13",101650001,101700000,1,0.405,0,0.169674741321113
"chr13_2034","chr13",101700001,101750000,1,0.407,17,0.166281364397281
"chr13_2035","chr13",101750001,101800000,1,0.382,13,0.163024229792944
"chr13_2036","chr13",101800001,101850000,1,0.39,3,0.166360539516565
"chr13_2037","chr13",101850001,101900000,1,0.376,2,0.16792841400728
"chr13_2038","chr13",101900001,101950000,1,0.376,4,0.165902665698138
"chr13_2039","chr13",101950001,102000000,1,0.375,2,0.168953710203787
"chr13_2040","chr13",102000001,102050000,1,0.353,4,0.163056089082274
"chr13_2041","chr13",102050001,102100000,1,0.387,3,0.165601424440424
"chr13_2042","chr13",102100001,102150000,1,0.383,2,0.166684469428034
"chr13_2043","chr13",102150001,102200000,1,0.36,0,0.16418764235298
"chr13_2044","chr13",102200001,102250000,1,0.358,4,0.165456429755651
"chr13_2045","chr13",102250001,102300000,1,0.359,1,0.169348021044246
"chr13_2046","chr13",102300001,102350000,1,0.358,1,0.163348044065232
"chr13_2047","chr13",102350001,102400000,1,0.364,6,0.170271490111918
"chr13_2048","chr13",102400001,102450000,1,0.372,0,0.164509684860251
"chr13_2049","chr13",102450001,102500000,1,0.36,0,0.163435289209844
"chr13_2050","chr13",102500001,102550000,1,0.357,2,0.161155183667355
"chr13_2051","chr13",102550001,102600000,1,0.387,1,0.163867701981442
"chr13_2052","chr13",102600001,102650000,1,0.371,1,0.165567922665399
"chr13_2053","chr13",102650001,102700000,1,0.371,1,0.168552583230285
"chr13_2054","chr13",102700001,102750000,1,0.37,0,0.165428281500301
"chr13_2055","chr13",102750001,102800000,1,0.38,0,0.163350379300909
"chr13_2056","chr13",102800001,102850000,1,0.377,0,0.167289930790109
